cfg.experiment,cfg.size,cfg.start,cfg.goal,cfg.distractor,cfg.r_int,cfg.distractor_idx,cfg.d,cfg.beta_fixed,cfg.beta_grid,cfg.lam_grid,cfg.lr,cfg.delta_c,cfg.delta_phi,cfg.tau,cfg.gamma,cfg.horizon,cfg.J_opt,cfg.seeds,cfg.n_iters,cfg.trace_every,cfg.trace_columns,cfg.array_keys,beta,lam,A_max,D_e,G_beta,G_beta_bound,H_lambda,H_lambda_cs_bound,I_e,J_actor,J_advisor,J_mix,J_rb,Jint_actor,Jint_advisor,Jint_mix,Jint_rb,arm,d,dJ_dbeta,dJ_dlambda,delta_wd,knob,knob_value,max_rA_dev,max_rB_dev,max_rphi_dev,mode,occ_actor,occ_advisor,occ_mix,occ_rb,pct_actor,pct_advisor,pct_mix,pct_rb,seed,tv_sa,tv_sa_bound,tv_state,tv_state_bound
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.28863823679793954,0.0,0.0,0.0,-2.459901129034289e-08,3.121381252790336e-08,0.0,0.7160447074563491,0.7160447074563491,0.7160447074563491,,2.485585783554317e-06,2.485585783554317e-06,2.485585783554317e-06,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.00047397439082463855,,0.00047397439082463855,none,1.1507341590529228e-06,1.1507341590529228e-06,1.1507341590529228e-06,,0.9838848489694004,0.9838848489694004,0.9838848489694004,,1,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.8121735063661477,0.0,0.0,0.0,-1.8619725333666455e-07,2.043644563645075e-07,0.0,0.7173217228198527,0.7173217228198527,0.7173217228198527,,1.0572001046520578e-05,1.0572001046520578e-05,1.0572001046520578e-05,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.0003405326872110148,,0.0003405326872110148,none,4.8944449289447115e-06,4.8944449289447115e-06,4.8944449289447115e-06,,0.9856395383833,0.9856395383833,0.9856395383833,,2,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.6990365138096771,0.0,0.0,0.0,-2.2570727754894787e-06,2.35929946861439e-06,0.0,0.7153236837629311,0.7153236837629311,0.7153236837629311,,0.0001410623092986069,0.0001410623092986069,0.0001410623092986069,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.00047485931485979904,,0.00047485931485979904,none,6.530662467528093e-05,6.530662467528093e-05,6.530662467528093e-05,,0.9828941227196081,0.9828941227196081,0.9828941227196081,,3,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.3943201696703227,0.0,0.0,0.0,-7.601263923774652e-10,1.5600236144548752e-09,0.0,0.7149184772023706,0.7149184772023706,0.7149184772023706,,5.352927351091994e-08,5.352927351091994e-08,5.352927351091994e-08,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.00046124514532519534,,0.00046124514532519534,none,2.4782071069870278e-08,2.4782071069870278e-08,2.4782071069870278e-08,,0.9823373465972697,0.9823373465972697,0.9823373465972697,,4,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.5371361359968873,0.0,0.0,0.0,-1.2093640103072475e-10,4.6011658541341504e-10,0.0,0.713306614816512,0.713306614816512,0.713306614816512,,8.898258184970501e-09,8.898258184970501e-09,8.898258184970501e-09,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.0003774931547629867,,0.0003774931547629867,none,4.119563974523372e-09,4.119563974523372e-09,4.119563974523372e-09,,0.9801225589400806,0.9801225589400806,0.9801225589400806,,5,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.27836634169242436,0.0,0.0,0.0,-1.111535625068427e-07,1.4888017876980335e-07,0.0,0.7177748740762768,0.7177748740762768,0.7177748740762768,,3.206440219094193e-05,3.206440219094193e-05,3.206440219094193e-05,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.0002687894130831703,,0.0002687894130831703,none,1.4844630643954583e-05,1.4844630643954583e-05,1.4844630643954583e-05,,0.9862621931572888,0.9862621931572888,0.9862621931572888,,6,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.0,1.0,0.5905521089699766,0.0,0.0,0.0,-1.1249021202320069e-06,1.1827480523505473e-06,0.0,0.7208973382843102,0.7208973382843102,0.7208973382843102,,6.86118756932625e-05,6.86118756932625e-05,6.86118756932625e-05,,disjoint,16,-0.0,-0.0,0.0,beta,0.0,0.0002977990848599399,,0.0002977990848599399,none,3.1764757265399295e-05,3.1764757265399295e-05,3.1764757265399295e-05,,0.9905526308823949,0.9905526308823949,0.9905526308823949,,7,0.0,0.0,0.0,0.0
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.2122343568195436,0.22598502508873813,0.00723595295380541,0.09592357290111353,-1.6719619807706432e-07,2.01072010489196e-07,0.022598502508873814,0.7149568704064853,0.0288491594452284,0.6792457578940387,,2.978078558069733e-07,0.011867802384251901,8.371365887792578e-06,,disjoint,16,-0.39074145950549277,-3.0095315653871624e-06,0.039074145950549276,beta,0.1,0.0004439350722551527,8.773972814957176e-07,0.00010619092383667983,disjoint,1.3787400731804285e-07,0.005494352955672168,3.8756323554595174e-06,,0.982390100973412,0.03964033333127182,0.9333210663517439,,0,0.06931807675106465,1.2203191354791878,0.03847308473110972,1.197720632970314
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.19850105343292734,0.23176294911125442,0.009256145342096164,0.09201037909061187,-1.4087945107503636e-06,1.710786243725635e-06,0.023176294911125443,0.7111215088533134,0.029166647623024948,0.6644260537530516,,1.0768843703534809e-05,0.012978635649430673,6.858823013346399e-05,,disjoint,16,-0.4998318484731936,-2.5358301193506585e-05,0.04998318484731937,beta,0.1,0.0005482833165125767,1.949554068625403e-06,0.00023657402655419268,disjoint,4.985575788673518e-06,0.006008627615477156,3.175381024697403e-05,,0.9771201030484352,0.040076579566469324,0.9129579769821948,,1,0.078623106210891,1.2515199252007758,0.05050201937676933,1.2283436302896504
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.39806091731893467,0.23968478658661913,0.008909442891297909,0.1908182920321254,-3.893988178985199e-05,4.408225834176178e-05,0.023968478658661915,0.7166079665905893,0.024123180186791014,0.6715664834197721,,5.49574602337746e-06,0.015891881773851594,0.000790168269695035,,disjoint,16,-0.4811099161300878,-0.0007009178722173369,0.04811099161300878,beta,0.1,0.00042988231601170934,4.1198661668184755e-05,9.655530276664326e-05,disjoint,2.544326862674745e-06,0.007357352673079438,0.00036581864337733027,,0.984658798029357,0.03314657764744304,0.9227693204514797,,2,0.08589143573792046,1.2942978475677454,0.05428730717993884,1.2703293689090835
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.34815756325600533,0.2307073982107102,0.007286969390450201,0.1606450511723475,-1.7366653524930738e-05,1.9237409065216503e-05,0.023070739821071024,0.714890546772291,0.028384279871909387,0.6793496579976049,,3.743659857250244e-05,0.013744704002277206,0.000379489301131046,,disjoint,16,-0.39349634708431147,-0.00031259976344875375,0.03934963470843114,beta,0.1,0.0004228101190992817,1.440008454212105e-05,0.00015704686325790362,disjoint,1.733175859838074e-05,0.006363288889943137,0.00017568949126437285,,0.9822989686486663,0.03900156320418193,0.9334638308141311,,3,0.0640423594979175,1.2458199503378373,0.04085337730097604,1.222749210516766
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.22001558002481741,0.23524417295844882,0.00795077938845339,0.10351476632182317,-1.0734669148450937e-06,1.2938784971465217e-06,0.023524417295844882,0.7168740714990197,0.02916084158405294,0.6782417082202531,,6.645290161985946e-06,0.012559077778236793,4.192991019272947e-05,,disjoint,16,-0.4293420869764838,-1.9322404467211716e-05,0.04293420869764838,beta,0.1,0.0005345457553623811,1.6039782122501123e-06,0.00011579629502189714,disjoint,3.0765232231416313e-06,0.0058143878602948075,1.941199545959697e-05,,0.9850244408236052,0.040068601749277746,0.9319414468232935,,4,0.1011368064370749,1.2703185339756256,0.03823829958017495,1.2467941166797807
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.2808540149986366,0.22744522356509492,0.00721985912433317,0.12775780846103885,-3.0274133867653855e-08,3.769180021509479e-08,0.02274452235650949,0.7124173922276477,0.02894575428946406,0.6763869458557429,,5.887755374716041e-10,0.012308193984480487,9.406553739791952e-07,,disjoint,16,-0.38987239271399177,-5.449344096177703e-07,0.03898723927139918,beta,0.1,0.0004659295906852545,1.3326376091526981e-07,0.00010644352848621086,disjoint,2.725812673479644e-10,0.005698237955777994,4.354885990644412e-07,,0.9789007181479701,0.03977305996515707,0.9293929012228898,,5,0.08866113533466471,1.2282042072515145,0.04198704719520578,1.205459684895005
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.23489037497769472,0.2287076756910169,0.007248532258645438,0.10744246340667991,-1.4349100694815541e-06,2.4932760028351236e-06,0.022870767569101693,0.7171609713998581,0.028427717748412098,0.6811728067344509,,3.0995912769416796e-05,0.017425317608246216,0.00038651211952791734,,disjoint,16,-0.3914207419668542,-2.5828381250668016e-05,0.039142074196685424,beta,0.1,0.00033939432196739006,1.3130308357922615e-05,0.00012520481924704896,disjoint,1.4349959615470719e-05,0.008067276670484336,0.0001789407960777393,,0.9854186570822638,0.03906124923791332,0.9359689375496764,,6,0.09727194596342008,1.2350214487314934,0.043505010080039264,1.2121506811623917
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.1,1.0,0.2813161682824286,0.23696294846850288,0.008549176454732627,0.13332301737613164,-2.6086927959806697e-05,2.805590110187889e-05,0.02369629484685029,0.7206597907168573,0.026717587974429115,0.677931094452948,,2.5983206947818266e-05,0.031746086577701074,0.0006029163823848977,,disjoint,16,-0.4616555285555626,-0.0004695647032765213,0.046165552855556256,beta,0.1,0.00031394961256048237,3.0427804913357726e-05,9.57166085892025e-05,disjoint,1.2029262475841756e-05,0.01469726230449119,0.00027912795480782243,,0.9902262274468374,0.03671143677945605,0.9315146464065731,,7,0.07141811041953894,1.2795999217299177,0.04365162514279233,1.2559036268830674
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.25,1.0,0.1994493975459657,0.2704082895603741,0.008800086374500825,0.10786554088850332,-2.1233469412467547e-06,2.9535247607582205e-06,0.06760207239009353,0.7115435968557408,0.025538236758280226,0.6138710231458733,,1.0596107489999074e-06,0.02351779935795254,0.0002095284028682246,,disjoint,16,-0.4752046642230453,-9.555061235610412e-05,0.11880116605576133,beta,0.25,0.0006332552611004738,1.3394957841583732e-05,0.00010172388198903537,disjoint,4.905605319444007e-07,0.010887870073126155,9.700389021677049e-05,,0.9777000752012848,0.03509094328079659,0.8434925816854643,,0,0.22732994823623176,3.650511909065056,0.13236962133754285,3.5829098366749625
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.25,1.0,0.16414992638019021,0.2695602508429786,0.009334172119921873,0.08849659066180109,-8.63251537086935e-06,1.1696631526014911e-05,0.06739006271074464,0.7100053211439303,0.021856806082168646,0.6063280851515248,,1.9318867235793105e-07,0.051326204106194866,0.00076928337153578,,disjoint,16,-0.504045294475782,-0.0003884631916891213,0.1260113236189455,beta,0.25,0.0007520211177752811,5.3464003918368697e-05,0.00010541979876199647,disjoint,8.943920016570868e-08,0.023762131530645728,0.0003561497090443424,,0.9755863996854579,0.030032454855367974,0.8331281696144379,,1,0.22238580503111394,3.6390633863802164,0.1274183017017364,3.5716733236694718
expA_credit,10,"[0, 0]","[9, 9]","[9, 0]",0.04,90,16,0.45,"[0.0, 0.1, 0.25, 0.45, 0.6, 0.8]","[0.0, 0.25, 0.5, 0.75, 1.0]",8.0,0.1,0.05,0.3,0.9814814814814815,144,0.727772877289849,"[0, 1, 2, 3, 4, 5, 6, 7]",10000,100,"[""iter"", ""J_ext_actor"", ""J_ext_mix"", ""J_ext_advisor"", ""J_ext_rb"", ""distr_occ_actor"", ""distr_occ_mix"", ""distr_occ_advisor"", ""distr_occ_rb"", ""D_e"", ""I_e"", ""G_beta"", ""dJ_dbeta"", ""H_lambda"", ""dJ_dlambda""]","trace_<tag> = (n_checkpoints, len(trace_columns)) learning curve; final_{piA,piB,piR}_<tag> = (S,A) converged policy tables; tag = <arm>_<knob><value>_s<seed>. Any panel observable can be recomputed offline from a final policy + the panel built from config.",0.25,1.0,0.5575991230926822,0.2515029806148449,0.013766374281318676,0.2804756828920667,-0.0002733215715724157,0.0003193272700858328,0.06287574515371122,0.7148368877585796,0.002837008412378469,0.5883693021622147,,5.045174956451359e-07,0.3215557326677735,0.04540321040667931,,disjoint,16,-0.7433842111912097,-0.012299470720758725,0.18584605279780242,beta,0.25,0.0005809829389084031,0.0007928385048144859,0.0007541031469052717,disjoint,2.3357291465052543e-07,0.1488683947535988,0.021020004817907046,,0.9822252382096985,0.0038982057464729864,0.808451813089327,,2,0.17551563932625852,3.395290238300411,0.13905747975310506,3.3324144931467
